Unnamed: 0,FRAME,ID,track_id_unique,track_id_parent,pos_x,pos_y,dt4_n0_dx,dt4_n0_dy,tid_lap_pred,ID_next,dist_link,u_flag,track_id_unique_pred,track_id_parent_pred,predicted
0,0,3280,17,0,1128.6388742470642,589.0464488883647,23.028052324566715,-33.979578521887674,1,11806,41.04756936029368,1,1,0,0
1,0,1169,12,0,1558.5871745658142,260.1791317742349,-49.35245635237516,-44.5468770838678,2,8365,66.48375144302794,1,2,0,0
2,0,4818,7,0,657.2657154297506,858.3100691371335,-4.43223347072626,-7.173161065740602,3,15345,8.432018335729863,0,3,0,0
3,0,14810,1,0,1982.9278069863392,1965.688361909825,-128.7025991948433,-2.628654375205315,4,19694,128.72944054618105,1,4,0,0
4,0,6684,6,0,179.84414588866485,1084.789613943295,-47.198007371155136,28.05570565048605,5,16855,54.90696239416581,1,5,0,0
5,0,2526,18,0,512.8440554188475,455.9774474573906,10.841923708118655,-97.95600040995669,6,9791,98.55417457423144,1,6,0,0
6,0,3999,10,0,1964.9310988130826,754.5853146963257,61.24967979010761,105.51560834069346,7,15394,122.0043723720474,1,7,0,0
7,0,3620,2,0,857.1080355090628,685.9092643806407,-79.54392883388516,18.3698050408384,8,14067,81.6375302882728,1,8,0,0
8,0,12586,11,0,751.0439049177577,1685.2900087189166,-56.46940596314232,-14.760372898305375,9,18882,58.36662075130952,1,9,0,0
9,0,5036,3,0,1077.9434163830028,895.9462194160855,-14.405856675494304,-21.800243345167022,10,15506,26.130046239212362,0,10,0,0
10,0,7730,15,0,1764.2025634560925,1203.3887724946214,-24.166050503276445,-32.48977396399482,11,17150,40.491769647156616,1,11,0,0
11,0,3130,16,0,654.2842482720554,569.5897410616798,102.59933487623027,-111.69299063383886,12,11019,151.66393003537686,1,12,0,0
12,1,15345,7,0,652.8334819590243,851.1369080713928,-34.874658938552564,14.584137961304464,3,33514,37.801308392101205,0,3,0,0
