Unnamed: 0,FRAME,ID,track_id_unique,track_id_parent,pos_x,pos_y,dt4_n0_dx,dt4_n0_dy,tid_lap_pred,ID_next,dist_link,u_flag,track_id_unique_pred,track_id_parent_pred,predicted
0,0,10176,17,0,1653.5151201944034,1978.4890897566129,-2.252089293262088,16.007802027647585,1,13661,16.16544561529927,0,1,0,0
1,0,7168,20,0,537.7486695441662,245.21678937841182,137.95047279707626,31.36697236574716,2,10679,141.47162224393432,1,2,0,0
2,0,8450,3,0,1752.3231521136508,949.596557465258,80.51290596028866,112.38115782945957,3,12116,138.24562438377646,1,3,0,0
3,0,10082,2,0,997.2195488458392,1906.9905815223096,-144.06510429910895,32.016985417784326,4,13608,147.57994996596184,1,4,0,0
4,0,8947,11,0,562.8415544030297,1266.459291885804,-46.444655885338754,-11.709301896333725,5,12450,47.89795205650261,1,5,0,0
5,0,8213,14,0,1614.5050037164933,818.7948301178404,-27.700944985904925,53.40060205036707,6,11794,60.15784780437046,1,6,0,0
6,0,10150,19,0,1875.9238675695187,1950.8322514721438,0.0,0.0,7,0,inf,1,7,0,0
7,0,9880,9,0,2039.0152926146948,1775.0133125998443,-38.773200281471645,43.27394294093165,8,13431,58.103314860015395,1,8,0,0
8,0,7500,18,0,455.0417915273681,439.3596061159093,-21.106172915604304,-76.0112242501587,9,10829,78.8871139486754,1,9,0,0
9,0,7853,1,0,386.58768326348803,629.326742751082,-16.40290928869632,-16.26572906456318,10,11256,23.100419371409153,0,10,0,0
10,0,9598,6,0,438.9095684126569,1593.6649520428234,-12.983311103638355,25.583093807381374,11,13132,28.6890406945082,0,11,0,0
11,0,8158,10,0,995.9757482648724,788.0312750422353,21.17668457629645,39.704201632483546,12,11708,44.99861772229072,1,12,0,0
12,1,12450,11,0,516.3968985176909,1254.7499899894701,-30.59102498411784,8.67066733585284,5,40017,31.79608909328227,1,5,0,0
13,1,11794,14,0,1586.8040587305884,872.1954321682075,44.827896443592174,51.74789416404587,6,39516,68.46447874606741,1,6,0,0
14,1,12116,3,0,1832.8360580739395,1061.9777152947177,-11.691323197270096,219.9239188828135,3,40048,220.2344594628131,1,3,0,0
15,1,10679,20,0,675.6991423412426,276.583761744159,61.53069892344365,36.833945386930225,2,38362,71.71308418116469,1,2,0,0
16,1,13431,9,0,2000.2420923332238,1818.287255540776,-117.40818406492872,25.658486259200345,8,40975,120.17919787774369,1,8,0,0
17,1,13608,2,0,853.1544445467302,1939.0075669400946,9.852028001813778,100.00772567460058,4,41160,100.49182877405798,1,4,0,0
18,1,11256,1,0,370.1847739747917,613.0610136865188,-9.3251843009686,5.031152408035382,10,38919,10.595827329657249,0,10,0,0
19,1,13132,6,0,425.92625730901847,1619.248045850205,39.249174984086096,78.20378097202367,11,40749,87.50045197169935,1,11,0,0
20,1,11708,10,0,1017.1524328411688,827.7354766747188,25.20759004264812,50.15469913166396,12,39441,56.133024510941326,1,12,0,0
21,1,10829,18,0,433.93561861176386,363.3483818657506,-42.239232654494685,99.05938358497832,9,38610,107.68896996199936,1,9,0,0
22,1,13661,17,0,1651.2630309011413,1994.496891784261,0.0,0.0,1,0,inf,1,1,0,0
23,2,40048,3,0,1821.1447348766694,1281.9016341775314,-113.13870287822284,-60.39938419024702,3,50207,128.25151733811165,1,3,0,0
24,2,39441,10,0,1042.3600228838168,877.8901758063828,12.389620023413501,-89.83650758792713,12,49503,90.68682803980015,1,12,0,0
25,2,40017,11,0,485.80587353357316,1263.420657325323,-17.139559352910112,49.679412285656326,5,50386,52.55291143086319,1,5,0,0
26,2,38610,18,0,391.6963859572691,462.4077654507289,172.8792513562141,-4.216611423909967,9,48914,172.93066634170276,1,9,0,0
27,2,38919,1,0,360.8595896738231,618.0921660945542,0.9573798221234712,-3.9856661552158816,10,49187,4.099037792536501,0,10,0,0
28,2,41160,2,0,863.0064725485437,2039.0152926146948,0.0,0.0,4,0,inf,1,4,0,0
29,2,38362,20,0,737.2298412646861,313.41770713108923,46.56596936454832,4.429311037550974,2,48645,46.77615096528799,1,2,0,0
30,2,39516,14,0,1631.6319551741806,923.9433263322534,144.44133790969386,-14.398295758196582,6,49694,145.15719416509424,1,6,0,0
31,2,40749,6,0,465.1754322931046,1697.4518268222287,47.72664895814415,60.56682005029553,11,51169,77.11143048717746,1,11,0,0
32,2,40975,9,0,1882.8339082682944,1843.9457417999765,-241.71054225284342,122.23644347350272,8,51479,270.861097888225,1,8,0,0
33,3,51169,6,0,512.9020812512488,1758.0186468725242,-12.59104115502248,21.340298225444254,11,61243,24.77786604448349,0,11,0,0
34,3,50386,11,0,468.666314180663,1313.1000696109793,-3.3521416577380023,22.831637742831163,5,60547,23.076406473136462,0,5,0,0
35,3,48914,18,0,564.5756373134833,458.191154026819,30.52822169618264,35.1329620420413,9,59055,46.54349945780598,1,9,0,0
36,3,49187,1,0,361.81696949594664,614.1064999393383,8.310841751991633,-4.949478081306097,10,59249,9.673025581687245,0,10,0,0
37,3,48645,20,0,783.7958106292343,317.84701816864015,72.67072336930983,7.6946348379872225,2,58759,73.0769556037246,1,2,0,0
38,3,51479,9,0,1641.123366015451,1966.1821852734802,-83.09843348170784,-110.93403976731544,8,61326,138.6063159679609,1,8,0,0
39,3,51531,21,0,447.00335252514395,2039.0152926146948,-39.73845661698846,-102.20027645820505,13,61431,109.65419026391056,1,13,0,0
40,3,49694,14,0,1776.0732930838744,909.5450305740567,-118.69755399059409,-133.96374709976592,6,59585,178.9843425005661,1,6,0,0
41,3,49503,10,0,1054.7496429072303,788.0536682184555,-28.67929136758789,62.28852927582716,12,59710,68.57377510894801,1,12,0,0
42,3,50207,3,0,1708.0060319984464,1221.502249987284,-61.90717005136844,99.8420961691868,3,60517,117.47741004646907,1,3,0,0
43,4,61488,22,0,1908.0676570173794,1994.936642829117,93.74503117361404,-109.1632547370773,14,81506,143.89144190859267,1,14,0,0
44,4,59585,14,0,1657.3757390932806,775.5812834742909,81.34211117483187,-49.69830980654739,6,79550,95.32293033686196,1,6,0,0
45,4,59249,1,0,370.12781124793815,609.1570218580322,-0.5298203872588374,20.106497593528506,10,958187,20.113476952564096,0,10,0,0
46,4,60547,11,0,465.31417252292505,1335.9317073538105,-3.4121514743847565,40.72812165725395,5,80667,40.87080463377526,1,5,0,0
47,4,60517,3,0,1646.098861947078,1321.344346156471,-161.52139257259458,-3.500072284449516,3,80580,161.55931036181886,1,3,0,0
48,4,58759,20,0,856.4665339985443,325.54165300662737,47.20037685849411,-45.992311468398896,2,78858,65.90271837936639,1,2,0,0
49,4,61431,21,0,407.2648959081556,1936.8150161564893,-18.308295976149168,-0.5471829869211433,13,81558,18.316471023957018,0,13,0,0
50,4,61243,6,0,500.31104009622635,1779.3589450979684,22.640466202803964,28.27605080839612,11,81390,36.22327648348942,1,11,0,0
51,4,61326,9,0,1558.0249325337436,1855.2481455061638,149.22846685231985,-4.772393455021302,8,81473,149.3047589944249,1,8,0,0
52,4,59710,10,0,1026.0703515396424,850.3421974942827,2.5221467710371144,-87.83523816317756,12,79610,87.87144181994944,1,12,0,0
53,4,59055,18,0,595.1038590096657,493.3241160688604,23.851495637558173,-73.44920601444687,9,79105,77.22486457288964,1,9,0,0
54,5,79105,18,0,618.955354647224,419.87491005441336,-182.4728928502261,-16.524693226502222,9,85718,183.21960078375923,1,9,0,0
55,5,81473,9,0,1707.253399386063,1850.4757520511425,26.41833380638264,64.83952334413038,8,88118,70.01494232376027,1,8,0,0
56,5,81506,22,0,2001.8126881909934,1885.77338809204,37.20260442370136,-26.75944548747043,14,88073,45.82686655994827,1,14,0,0
57,5,80580,3,0,1484.5774693744836,1317.8442738720214,-155.6331573266443,-3.5644215558834285,3,87200,155.67396943769398,1,3,0,0
58,5,958187,1,0,369.5979908606794,629.2635194515608,-18.511903738398644,13.360679985708206,10,86105,22.82976893663706,0,10,0,0
59,5,78858,20,0,903.6669108570384,279.54934153822853,8.643903121324342,-48.720765372040994,2,85380,49.481613146787204,1,2,0,0
60,5,81390,6,0,522.9515062990303,1807.6349959063648,22.755624571160183,24.2930702396136,11,88051,33.28620902551662,1,11,0,0
61,5,81558,21,0,388.9565999320064,1936.2678331695688,8.896516596814651,-29.830635360246106,13,88112,31.129002771585487,1,13,0,0
62,5,80667,11,0,461.9020210485402,1376.6598290110644,-8.239128616576691,105.8984232944656,5,87477,106.21845082947834,1,5,0,0
63,5,79610,10,0,1028.5924983106797,762.5069593311052,59.96906791277593,220.567489973832,12,86688,228.57451025799796,1,12,0,0
64,5,79550,14,0,1738.7178502681122,725.8829736677435,41.92217892639405,-72.09309877626356,6,86129,83.39594700643877,1,6,0,0
65,6,86688,10,0,1088.5615662234554,983.0744493049373,45.99161274979997,73.35771336956941,12,106746,86.58280749744402,1,12,0,0
66,6,87200,3,0,1328.9443120478393,1314.279852316138,-49.44126391294572,192.0657567687706,3,107457,198.32723842294084,1,3,0,0
67,6,85380,20,0,912.3108139783627,230.8285761661876,8.45805792251997,-53.71879953697582,2,105164,54.380586310874776,1,2,0,0
68,6,88073,22,0,2039.0152926146948,1859.0139426045694,0.0,0.0,14,0,inf,1,14,0,0
69,6,86129,14,0,1780.6400291945065,653.7898748914797,-31.472995090014358,-53.233361554093456,6,105952,61.84125000584071,1,6,0,0
70,6,88112,21,0,397.853116528821,1906.4371978093225,28.828091918116797,-50.4389974186181,13,107962,58.096052742288144,1,13,0,0
71,6,88051,6,0,545.7071308701903,1831.9280661459784,13.315394987519767,17.102740455481804,11,107948,21.674950398126306,0,11,0,0
72,6,87477,11,0,453.6628924319635,1482.55825230553,0.0,0.0,5,0,inf,1,5,0,0
73,6,85718,18,0,436.4824617969979,403.3502168279112,0.5296853825553853,70.53507696708817,9,105762,70.53706578358322,1,9,0,0
74,6,88118,9,0,1733.6717331924453,1915.3152753952731,0.0,0.0,8,0,inf,1,8,0,0
75,6,86105,1,0,351.08608712228073,642.6241994372689,-33.52694256816585,5.149106773542826,10,106041,33.920040957145616,1,10,0,0
76,7,107457,3,0,1279.5030481348936,1506.3456090849083,-176.26104293606522,66.47400616695973,3,113994,188.37926837312668,1,3,0,0
77,7,105952,14,0,1749.167034104492,600.5565133373865,28.43639090802958,-22.41958171354407,6,112291,36.2114066570816,1,6,0,0
78,7,105762,18,0,437.0121471795533,473.88529379499937,32.11581030296787,-31.43658799808486,9,112063,44.94089825957588,1,9,0,0
79,7,107948,6,0,559.0225258577102,1849.0308066014602,41.35272382333869,31.09462301007489,11,114439,51.73899252737701,1,11,0,0
80,7,108140,24,0,1564.860624239098,1997.901507997513,-56.31094936012687,-69.84066386422319,15,114493,89.71422042705434,1,15,0,0
81,7,105164,20,0,920.7688719008827,177.10977662921172,6.765464428674591,-39.55235407375449,2,111541,40.126801787724155,1,2,0,0
