Unnamed: 0,FRAME,ID,track_id_unique,track_id_parent,pos_x,pos_y,dt2_n0_dx,dt2_n0_dy,tid_lap_pred,ID_next,dist_link,u_flag,track_id_unique_pred,track_id_parent_pred,predicted
0,0,5121,18,0,1298.5890514564132,125.13058804506468,14.912952560687243,-45.76147676403159,1,17300,48.13012476300384,1,1,0,0
1,0,5377,109,0,35.72543113546717,247.1198781797477,-2.1087737643493583,-12.984972130732244,2,17442,13.15509133473052,0,2,0,0
2,0,7810,45,0,1397.664557440516,1302.783494213154,-26.857726707612535,-33.716498332566964,3,18633,43.10614508061242,1,3,0,0
3,0,6279,89,0,266.81151245455015,672.9592734355451,4.206358919485695,-15.20329327074785,4,17848,15.7744597890357,0,4,0,0
4,0,10375,41,0,1699.7364344432235,2012.58445330064,13.499556875295186,-34.768014274573716,5,19656,37.2968209426256,1,5,0,0
5,0,10378,72,0,199.00149251119385,2039.0152926146948,7.000052500393764,0.0,6,19709,7.000052500393764,0,6,0,0
6,0,6410,33,0,1377.0986213800827,756.1002875604802,-15.734220817807682,-17.700897011774714,7,17915,23.683062719272343,0,7,0,0
7,0,6285,7,0,554.6647638043553,675.4765656082208,28.650138644884358,-28.730970535628327,8,17839,40.57461167146585,1,8,0,0
8,0,8082,60,0,876.4457099773958,1416.2300793235406,14.11286791965358,-15.923479300415693,9,18851,21.277458352640842,0,9,0,0
9,0,706457,71,0,1133.301971536203,90.5351911964918,7.826022235144817,-13.332443338672734,10,17297,15.459646483794394,0,10,0,0
10,0,8596,10,0,910.0868247826808,1565.9420715212054,-6.906820167797606,-19.162116416291155,11,19109,20.368870130220294,0,11,0,0
11,0,5141,53,0,169.77160736563033,149.01427455933498,-4.912100623880207,-6.673883167556652,12,17350,8.28670314861831,0,12,0,0
12,0,5272,114,0,579.6114870677156,208.8599207876032,3.678699533709846,-10.999630191287224,13,17413,11.598478115873384,0,13,0,0
13,0,5657,26,0,455.85072276019775,398.9003051144955,-3.7906273734898255,-17.799844162586453,14,17583,18.19899195277091,0,14,0,0
14,0,5663,56,0,1363.2507858528136,402.44582515965834,-15.161025517940516,-5.75255144111037,15,17614,16.2156881703579,0,15,0,0
15,0,705429,62,0,210.5361302038396,1193.3024410398766,16.3734920390103,-26.70848021233701,16,18516,31.327849540054952,1,16,0,0
16,0,5797,27,0,65.11133575212136,449.78094010138983,5.217530745200847,-21.431667923126327,17,17632,22.057629452057576,0,17,0,0
17,0,6567,30,0,1286.8678896457968,824.8501427955272,-5.422744868659493,-15.537914810677195,18,17995,16.457003329112624,0,18,0,0
18,0,6312,13,0,1047.1805877292318,699.0104453014568,1.5437705764870768,-37.55949106295475,19,17851,37.59120371178626,1,19,0,0
19,0,9513,19,0,1053.6962812549089,1793.0816202768924,-2.4047125423112448,-30.346258602146694,20,19352,30.44138718191937,1,20,0,0
20,0,6314,61,0,1281.4494975013533,698.8192330473489,-5.427548882202473,-14.776104551372786,21,17868,15.741396144618044,0,21,0,0
21,0,7594,28,0,578.0300198414683,1214.2708170379547,22.622573846191692,-18.306528160835114,22,18530,29.101715082273717,0,22,0,0
22,0,8875,65,0,315.9486426266929,1632.0830962366265,-12.968098061681475,5.891702025589666,23,19217,14.243725639583404,0,23,0,0
23,0,5035,59,0,1859.0139426045694,0.0,0.0,0.0,24,0,inf,1,24,0,0
24,0,5292,54,0,1203.8163392671831,219.40550516502083,16.463877167495642,-4.135647414059349,25,17422,16.975359522549155,0,25,0,0
25,0,9644,29,0,981.2074618023978,1820.4209847715285,-4.31876540061171,-9.857255395943866,26,19432,10.761840852121226,0,26,0,0
26,0,5294,55,0,660.118977037192,220.8498441185406,-0.479774553502125,-18.37956998565454,27,17414,18.385830861828367,0,27,0,0
27,0,7086,98,0,1704.7042442534134,1045.0335437270874,-57.07268462310481,-24.388000290791865,28,18276,62.0650133994351,1,28,0,0
28,0,689572,113,0,164.5012337592532,692.5051937889534,13.223984935009641,-2.764816841375364,29,17876,13.509921899393618,0,29,0,0
29,0,5809,77,0,279.49524627651607,461.69234040568574,-18.424763533082626,-25.879072267193013,30,17635,31.767881463210763,1,30,0,0
30,0,5683,50,0,622.7663501465883,416.675950569309,-45.22197381291289,25.801400149851407,31,17644,52.06475934092588,1,31,0,0
31,0,5428,110,0,1651.7594254486637,282.92022497098725,-5.382589513211087,-4.8482412099246535,32,17488,7.2441502398377695,0,32,0,0
32,0,8379,23,0,510.9139741937551,1511.4984044576856,-3.3587804744354344,-15.172591621496622,33,18997,15.539914503888975,0,33,0,0
33,0,6075,48,0,940.8964962761206,584.4503824580207,1.6366158109307207,-46.53567500575286,34,17751,46.56444522974196,1,34,0,0
34,0,6461,92,0,875.3834360467515,780.243430571503,-12.070325501535425,-13.047378185800767,35,17962,17.774330795738173,0,35,0,0
35,0,5950,4,0,1403.1346144491226,514.9571894763523,-0.2873945793064649,-7.8770973931200965,36,17711,7.882338421110388,0,36,0,0
36,0,6206,49,0,147.06074550460053,636.8647204796822,33.106319438430894,17.74380120525234,37,17846,37.561561042785975,1,37,0,0
37,0,5185,42,0,296.93755546922506,156.8765701422975,-11.440123703614063,-8.523622054356537,38,17358,14.266343724988037,0,38,0,0
38,0,6596,5,0,100.58674058896557,853.1571862795132,1.2003085196299708,-21.626578439903483,39,18031,21.659862316265873,0,39,0,0
39,0,5189,38,0,419.8602495139743,158.8458754936243,-13.468930264120901,-13.829382290527832,40,17352,19.304504577878106,0,40,0,0
40,0,6984,73,0,747.8010376892407,1003.5134703862744,31.99386896795386,-22.596377286416892,41,18240,39.16891520081591,1,41,0,0
41,0,5071,6,0,216.43655145232552,70.05180325495016,-20.04729504185497,-6.870601814779981,42,17290,21.191960923719254,0,42,0,0
42,0,6223,34,0,623.447500962754,645.9113226124615,48.67082050562294,-13.817728049586435,43,17828,50.59425241213562,1,43,0,0
43,0,7505,15,0,985.3528808910422,1167.9796351774064,-14.528482713688051,-6.231853454856491,44,18509,15.808630789690115,0,44,0,0
44,0,6354,1,0,108.3041499748655,726.2428580143741,11.010746940846387,-34.174202135727,45,17878,35.90421479170475,1,45,0,0
45,0,8154,22,0,638.8424640291373,1437.4427839537539,21.75072000520061,-48.292512539348536,46,18832,52.9647107809317,1,46,0,0
46,0,5083,83,0,785.0058875441566,75.00056250421879,-7.233804958484256,-23.137605930492114,47,17287,24.242044929669948,0,47,0,0
47,0,7899,95,0,216.17748850743752,1332.532161667108,-53.21141223487794,-50.30375919235416,48,18656,73.22514992072409,1,48,0,0
48,0,5220,76,0,1111.303522565701,176.0699383373148,-5.665068386948861,-25.579770564529184,49,17362,26.199573698111127,0,49,0,0
49,0,6501,108,0,1340.6084910996901,806.2755790542589,-15.200737292090707,-22.402460330110888,50,17979,27.07272877020988,0,50,0,0
50,0,6630,82,0,1576.4109815838526,876.4336362797278,13.375967204383414,-49.025190714302646,51,18026,50.81718039429647,1,51,0,0
51,0,5099,102,0,1084.5238021434604,84.69530912958032,1.3158424584821662,-20.5237730856038,52,17291,20.565911189268977,0,52,0,0
52,0,5100,37,0,421.6080276063833,86.33618416196934,-12.336831931069016,-18.820483917805547,53,17293,22.50351165920152,0,53,0,0
53,0,6253,70,0,800.5957394382109,661.0041530197294,-32.824769006987594,35.043226264545304,54,17880,48.01555130778164,1,54,0,0
54,0,5102,99,0,523.2991230744923,88.90163455156727,-8.99851199663749,-11.272368402696273,55,17298,14.423574715018967,0,55,0,0
55,0,5108,14,0,1167.2021200786148,101.70851118985092,24.663858795810256,-21.022445651828946,56,17301,32.40754776103508,1,56,0,0
56,0,5493,105,0,182.35167670755246,317.95161784464335,-24.332272630125622,-12.02072966798022,57,17519,27.13959161626085,0,57,0,0
57,0,6654,86,0,614.5636339783374,884.8743832438118,4.750538243829965,-20.619846253022388,58,18058,21.160001727418944,0,58,0,0
58,1,17413,114,0,583.2901866014255,197.860290596316,10.828926387644286,-3.914779062043664,13,2652,11.514822700052033,0,13,0,0
59,1,17414,55,0,659.6392024836899,202.4702741328861,8.4022656252057,-0.9765966420070528,27,2654,8.45883021686172,0,27,0,0
60,1,17287,83,0,777.7720825856723,51.86295657372669,-11.61622565383766,-13.545461793391702,47,2543,17.844221295341196,0,47,0,0
61,1,17290,6,0,196.38925641047047,63.181201440170184,-8.986042908250623,4.458376610660473,42,2557,10.031255611906396,0,42,0,0
62,1,18058,86,0,619.3141722221674,864.2545369907895,-7.093980172267152,-4.273111802251265,58,3427,8.281548113671558,0,58,0,0
63,1,17291,102,0,1085.8396446019426,64.17153604397653,-13.899266453450535,-3.9341663294495888,52,2554,14.445320095165439,0,52,0,0
64,1,17293,37,0,409.2711956753144,67.51570024416378,-7.229624001479808,-7.976242862344421,53,2553,10.765124866989424,0,53,0,0
65,1,17422,54,0,1220.2802164346788,215.26985775096145,11.910784932626033,-10.345279725819381,25,2659,15.776299005683011,0,25,0,0
66,1,18832,22,0,660.5931840343378,1389.1502714144056,10.034675638975726,-37.07514862846983,46,4054,38.40913121905517,1,46,0,0
67,1,17297,71,0,1141.1279937713475,77.20274785781906,-41.69942933201469,17.118676684339107,10,689603,45.07650716325083,1,10,0,0
68,1,19217,65,0,302.98054456501137,1637.9747982622162,-3.9701571079777414,15.18161444502766,23,4552,15.692149776862678,0,23,0,0
69,1,17298,99,0,514.3006110778548,77.62926614887098,1.825731072361464,-1.0869002964778076,55,2563,2.1247696823585613,0,55,0,0
70,1,17300,18,0,1313.5020040171005,79.36911128103306,-3.0432262006609108,-36.400988829281935,1,2548,36.52797850220972,1,1,0,0
71,1,17301,14,0,1191.865978874425,80.68606553802195,-21.20784844945205,4.142645869421727,56,2570,21.608663786878704,0,56,0,0
72,1,19352,19,0,1051.2915687125976,1762.7353616747455,-2.1820312238951374,-13.034600404488854,20,4690,13.215977752961008,0,20,0,0
73,1,17442,109,0,33.6166573711178,234.13490604901543,-33.6166573711178,-3.1331735360215585,2,2674,33.7623522464587,1,2,0,0
74,1,18851,60,0,890.5585778970493,1400.3066000231245,28.487274039336057,-19.205737275209913,9,4097,34.35673334990721,1,9,0,0
75,1,17828,34,0,672.118321468377,632.0935945628752,65.83001092630514,-38.40030045603169,43,3086,76.21137325669312,1,43,0,0
76,1,19109,10,0,903.1800046148833,1546.7799551049145,-0.23351720938126164,-3.761962398225478,11,4349,3.7692030155906813,0,11,0,0
77,1,17962,92,0,863.3131105452162,767.1960523857022,-3.2666161624312053,-0.23497632511623576,35,3284,3.2750564920351994,0,35,0,0
78,1,17583,26,0,452.0600953867078,381.1004609519089,6.4460903665673746,1.0613761092487266,14,2854,6.532886058951168,0,14,0,0
79,1,17711,4,0,1402.8472198698166,507.0800920832322,11.891724944324324,-8.639215622093332,36,2985,14.698611115220457,0,36,0,0
80,1,17839,7,0,583.3149024492396,646.7455950725922,5.635925187387329,14.810388225241807,8,3167,15.846490213931014,0,8,0,0
81,1,18997,23,0,507.5551937193197,1496.3258128361883,14.264916292481699,-1.828169156781996,33,4261,14.381586814302421,0,33,0,0
82,1,17846,49,0,180.16706494303142,654.6085216849344,43.6856664573595,9.340349145545703,37,3172,44.673029626211374,1,37,0,0
83,1,17848,89,0,271.0178713740359,657.7559801647973,30.126250544023836,4.221501714537453,4,3166,30.420585933987894,1,4,0,0
84,1,17851,13,0,1048.7243583057186,661.4509542385019,8.271353264553227,-28.894720660948572,19,3127,30.055285174179936,1,19,0,0
85,1,17979,108,0,1325.4077538075992,783.873118724148,-3.5186274584423245,-5.989948168417412,50,3302,6.946957481634157,0,50,0,0
86,1,18240,73,0,779.7949066571948,980.9170930998577,5.86440866663304,2.542676742002982,41,3622,6.391908480540048,0,41,0,0
87,1,17350,53,0,164.8595067417501,142.34039139177833,-22.196020772466607,14.442229380780814,12,2633,26.48096160676302,0,12,0,0
88,1,17352,38,0,406.3913192498534,145.01649320309647,-5.340439711399256,-14.971451643853186,40,2618,15.895428922659635,0,40,0,0
89,1,19656,41,0,1713.2359913185187,1977.8164390260665,17.8178029812957,-32.16696432407116,5,4942,36.772104874569095,1,5,0,0
90,1,18633,45,0,1370.8068307329033,1269.066995880587,-1.2378412173031847,3.6577958280590783,3,3951,3.8615697843000083,0,3,0,0
91,1,17995,30,0,1281.4451447771373,809.3122279848503,0.3583044572699237,0.2649167778008632,18,3350,0.4456040655782061,0,18,0,0
92,1,17868,61,0,1276.0219486191506,684.0431284959762,2.466461290870029,-1.8869755112141318,21,3189,3.105496398208236,0,21,0,0
93,1,18509,15,0,970.8243981773544,1161.7477817225495,-41.716949190327455,38.27635858304461,44,3877,56.616106154752636,1,44,0,0
94,1,17358,42,0,285.497431765611,148.35294808794097,-2.8073459787211164,-6.260275234983965,38,2622,6.860921035983082,0,38,0,0
95,1,17614,56,0,1348.0897603348724,396.69327371854797,-19.56918844488132,40.504256790006366,15,2930,44.983863267865836,1,15,0,0
96,1,17488,110,0,1646.3768359354526,278.0719837610626,-0.5050093217530502,7.637666475605215,32,2736,7.654344100420443,0,32,0,0
97,1,17362,76,0,1105.6384541787522,150.4901677727857,4.123341874146263,-8.34253287467584,49,2623,9.305901513348164,0,49,0,0
98,1,17876,113,0,177.72521869426282,689.7403769475778,26.787014989483648,5.3973839849358,29,3202,27.32537146916148,0,29,0,0
99,1,18516,62,0,226.90962224285,1166.5939608275398,0.0,0.0,16,0,inf,1,16,0,0
100,1,17878,1,0,119.31489691571188,692.0686558786473,29.354979740754032,-58.35561832021017,45,3128,65.32299001970252,1,45,0,0
101,1,17751,48,0,942.5331120870512,537.9147074522679,3.5531707189229564,-67.05547127962183,34,2965,67.14954393508567,1,34,0,0
102,1,17880,70,0,767.7709704312233,696.0473792842747,-13.684347094810052,45.29337774720865,54,3268,47.315445925855656,1,54,0,0
103,1,17632,27,0,70.32886649732221,428.34927217826345,14.447636163271367,2.073308314166809,17,2919,14.595643119501805,0,17,0,0
104,1,18656,95,0,162.96607627255958,1282.2284024747535,-59.274986032667144,-83.38701815389301,48,3875,102.30796042229818,1,48,0,0
105,1,18530,28,0,600.65259368766,1195.9642888771198,11.459284094986401,-6.437215820968048,22,3859,13.143551251291735,0,22,0,0
106,1,17635,77,0,261.07048274343344,435.81326813849273,5.170851375208429,-1.93084018469898,30,2924,5.519587644321223,0,30,0,0
107,1,18276,98,0,1647.6315596303086,1020.6455434362953,-23.850800276505648,0.5058236359529928,28,3651,23.856163383504068,0,28,0,0
108,1,19432,29,0,976.8886964017861,1810.5637293755847,-6.215064647281906,0.6558779031854556,26,4760,6.249576337143207,0,26,0,0
109,1,18026,82,0,1589.7869487882358,827.4084455654253,55.77344250413535,-165.98582577600192,51,3163,175.10560027395863,1,51,0,0
110,1,17644,50,0,577.5443763336754,442.47735071916037,-41.95963423443232,40.86917899916409,31,2969,58.57389091696969,1,31,0,0
111,1,17519,105,0,158.01940407742688,305.9308881766632,-43.84453022884578,-19.697353190260685,57,2735,48.06587722792589,1,57,0,0
